# index, _pos
29704,"array([1.52568077, 2.99815147])"
29705,"array([1.55969782, 3.04612537])"
29706,"array([1.53534916, 3.11978693])"
29707,"array([1.48743333, 3.10548576])"
29708,"array([1.45131391, 3.05068808])"
29709,"array([1.52864874, 3.0789964 ])"
29710,"array([1.58738217, 3.05750328])"
29711,"array([1.48823422, 3.02030893])"
29712,"array([1.51109357, 3.05753794])"
29713,"array([1.62755555, 3.17810373])"
29714,"array([1.64661872, 3.17112901])"
29715,"array([1.47051756, 3.07874834])"
29716,"array([1.44558278, 3.11562155])"
29717,"array([1.51751411, 3.01038617])"
29718,"array([1.46069575, 3.07627589])"
29719,"array([1.46741055, 3.03758965])"
29720,"array([1.52067391, 3.03664748])"
29721,"array([1.54052679, 3.03467801])"
29722,"array([1.52117423, 3.12225939])"
29723,"array([1.42508071, 2.98755532])"
29724,"array([1.53917364, 3.10600978])"
29725,"array([1.57860358, 3.15475622])"
29726,"array([1.36332935, 2.99182489])"
29727,"array([1.44351939, 2.98273471])"
29728,"array([1.39319075, 2.94322401])"
29729,"array([1.5748944 , 3.10008424])"
29730,"array([1.43347712, 2.99580539])"
29731,"array([1.46095539, 2.99620486])"
29732,"array([1.59262551, 3.09517026])"
29733,"array([1.62283967, 3.19343944])"
29734,"array([1.63887542, 3.04771975])"
29735,"array([1.60609838, 3.17212717])"
29736,"array([1.49063504, 3.05710459])"
29737,"array([1.54492175, 3.11262198])"
29738,"array([1.4829296 , 3.10620052])"
29739,"array([1.55660339, 3.16276298])"
29740,"array([1.52130867, 3.14336213])"
29741,"array([1.55984098, 3.13816178])"
29742,"array([1.43149026, 3.03308496])"
29743,"array([1.57520692, 3.19739887])"
29744,"array([1.52475834, 3.10335959])"
29745,"array([1.54158442, 3.06956257])"
29746,"array([1.65150341, 3.20362658])"
29747,"array([1.56114296, 3.07145933])"
29748,"array([1.6470134, 3.2129234])"
29749,"array([1.54559428, 3.08358653])"
29750,"array([1.46430014, 3.07910945])"
29751,"array([1.50682401, 3.0702834 ])"
29752,"array([1.60477494, 3.15912241])"
29753,"array([1.53761177, 3.09169935])"
29754,"array([1.59110697, 3.17131491])"
29755,"array([1.6015809 , 3.11945981])"
29756,"array([1.4941405 , 3.07803201])"
29757,"array([1.4450487 , 3.03220337])"
29758,"array([1.53029579, 3.10433618])"
29759,"array([1.45536499, 2.97621449])"
29760,"array([1.38794729, 2.93190103])"
29761,"array([1.41491884, 2.94816111])"
29762,"array([1.39658445, 3.04032019])"
29763,"array([1.39729677, 3.08253808])"
29764,"array([1.32842125, 2.94617229])"
29765,"array([1.36178858, 3.0758096 ])"
29766,"array([1.39670163, 3.3156979 ])"
29767,"array([1.35712292, 2.94927613])"
29768,"array([1.49540346, 3.34544667])"
29769,"array([1.46920132, 3.09259152])"
29770,"array([1.28976988, 3.067157  ])"
29771,"array([1.29254623, 3.34328283])"
29772,"array([1.38448916, 2.9697571 ])"
29773,"array([1.44447893, 3.03714681])"
29774,"array([1.37423963, 3.003584  ])"
29775,"array([1.32125965, 3.21788377])"
29776,"array([1.3194404 , 3.14164648])"
29777,"array([1.37854168, 2.98015929])"
29778,"array([1.43012799, 3.27812675])"
29779,"array([1.38104299, 2.94358429])"
29780,"array([1.49739037, 3.18639531])"
29781,"array([1.39257647, 2.97277637])"
29782,"array([1.48344281, 3.3457418 ])"
29783,"array([1.30504874, 2.97821469])"
29784,"array([1.3886432 , 3.08204412])"
29785,"array([1.39638428, 2.95897882])"
29786,"array([1.37675729, 2.98378388])"
29787,"array([1.48154121, 3.08395068])"
29788,"array([1.38749032, 2.98158276])"
29789,"array([1.33434853, 3.12217582])"
29790,"array([1.37659184, 3.24672338])"
29791,"array([1.38170467, 2.91258579])"
29792,"array([1.31198264, 2.9954238 ])"
29793,"array([1.47874456, 3.08054744])"
29794,"array([1.44798829, 3.16159434])"
29795,"array([1.47364633, 2.91126446])"
29796,"array([1.6555041 , 3.25242368])"
29797,"array([1.63056515, 3.1701561 ])"
29798,"array([1.65631797, 3.24121667])"
29799,"array([1.4864222 , 3.00761825])"
29800,"array([1.66559081, 3.17951461])"
29801,"array([1.59399551, 3.06170421])"
29802,"array([1.58258411, 3.19511215])"
29803,"array([1.61021481, 3.18003616])"
29804,"array([1.68111042, 3.16975394])"
29805,"array([1.72635369, 3.30258228])"
29806,"array([1.58343412, 3.1598842 ])"
29807,"array([1.80145285, 3.34461676])"
29808,"array([1.75624121, 3.31930558])"
29809,"array([1.64412365, 3.22988034])"
29810,"array([1.68299414, 3.25281474])"
29811,"array([1.68370126, 3.11812757])"
29812,"array([1.76453126, 3.31014324])"
29813,"array([1.67572223, 3.26246536])"
29814,"array([1.65474861, 3.29668732])"
29815,"array([1.79778599, 3.33180237])"
29816,"array([1.67776894, 3.24206815])"
29817,"array([1.54855344, 3.21757084])"
29818,"array([1.54195181, 3.19592695])"
29819,"array([1.81140384, 3.32934474])"
29820,"array([1.48792011, 3.07761978])"
29821,"array([1.3975514 , 3.07349139])"
29822,"array([1.5218382 , 3.11176216])"
29823,"array([1.39459234, 3.03459832])"
29824,"array([1.41244899, 3.08828574])"
29825,"array([1.4834494 , 3.19746055])"
29826,"array([1.29627658, 3.20379763])"
29827,"array([1.44322619, 3.23109682])"
29828,"array([1.4558041 , 3.16622236])"
29829,"array([1.27227394, 3.20052046])"
29830,"array([1.49482783, 3.14941485])"
29831,"array([1.4568953 , 3.07776286])"
29832,"array([1.39945981, 3.02144813])"
29833,"array([1.45602647, 3.06912619])"
29834,"array([1.35972329, 3.04005085])"
29835,"array([1.41019719, 3.14405431])"
29836,"array([1.42413034, 3.06267165])"
29837,"array([1.40187551, 3.05530004])"
29838,"array([1.40340052, 3.00565568])"
29839,"array([1.51817637, 3.32035613])"
29840,"array([1.44269211, 3.04646226])"
29841,"array([1.44482342, 3.15277992])"
29842,"array([1.37407287, 3.1497322 ])"
29843,"array([1.4111561 , 3.05508931])"
29844,"array([1.40422756, 2.97662248])"
29845,"array([1.55070245, 3.06961285])"
29846,"array([1.41106884, 3.00191875])"
29847,"array([1.47049291, 2.97211258])"
29848,"array([1.48912164, 2.93802043])"
29849,"array([1.49543684, 2.9162622 ])"
29850,"array([1.46428213, 2.95699958])"
29851,"array([1.49247021, 2.92693248])"
29852,"array([1.46970172, 2.9551858 ])"
29853,"array([1.4601604 , 2.91993189])"
29854,"array([1.39674196, 2.99399696])"
29855,"array([1.38438805, 2.98380997])"
29856,"array([1.42732089, 2.99131677])"
29857,"array([1.32660962, 2.97293343])"
29858,"array([1.40671104, 3.00898658])"
29859,"array([1.47530748, 2.93233709])"
29860,"array([1.47271404, 2.95193053])"
29861,"array([1.46455899, 2.91881667])"
29862,"array([1.44549611, 2.96487174])"
29863,"array([1.44650953, 2.97730964])"
29864,"array([1.46895924, 2.95031435])"
29865,"array([1.46923822, 2.90140048])"
29866,"array([1.41016941, 2.98730338])"
29867,"array([1.44591726, 3.00322338])"
29868,"array([1.38434465, 3.01089414])"
29869,"array([1.47750564, 2.92953859])"
29870,"array([1.44814291, 2.90203427])"
29871,"array([1.40798258, 2.97827596])"
29872,"array([1.40594271, 2.98576016])"
29873,"array([1.40406926, 2.99286869])"
29874,"array([1.42979813, 2.97497166])"
29875,"array([1.48205035, 2.9194073 ])"
29876,"array([1.45093377, 2.98038753])"
29877,"array([1.41664132, 2.97044871])"
29878,"array([1.42857829, 2.98349924])"
29879,"array([1.44763518, 2.9732352 ])"
29880,"array([1.36805263, 2.97776801])"
29881,"array([1.44271441, 2.97855613])"
29882,"array([1.47716205, 2.91100505])"
29883,"array([1.37041539, 3.0210704 ])"
29884,"array([1.47381337, 2.96508874])"
29885,"array([1.38801578, 2.9985861 ])"
29886,"array([1.35713709, 3.0171723 ])"
29887,"array([1.44968385, 2.96936184])"
29888,"array([1.48094756, 2.92716832])"
29889,"array([1.41499736, 2.99398542])"
29890,"array([1.47630961, 2.92577302])"
29891,"array([1.42064216, 2.98661025])"
29892,"array([1.45430262, 2.9379119 ])"
29893,"array([1.42050388, 2.99384032])"
29894,"array([1.44864795, 2.95734973])"
29895,"array([1.43526394, 2.95910951])"
29896,"array([1.38038643, 3.00915796])"
29897,"array([1.42026821, 2.98229323])"
29898,"array([1.51178508, 3.49270535])"
29899,"array([1.44635031, 3.25513425])"
29900,"array([1.53571759, 3.49168078])"
29901,"array([1.52314467, 3.49709451])"
29902,"array([1.42528591, 3.1892082 ])"
29903,"array([1.54858756, 3.48908728])"
29904,"array([1.55095357, 3.47651972])"
29905,"array([1.57953514, 3.3282765 ])"
29906,"array([1.5376059 , 3.47745021])"
29907,"array([1.50229729, 3.50120301])"
29908,"array([1.33069244, 3.23550042])"
29909,"array([1.51492155, 3.20458691])"
29910,"array([1.37109908, 3.13653057])"
29911,"array([1.39000671, 3.02291163])"
29912,"array([1.52497804, 3.48342029])"
29913,"array([1.46170192, 2.93876132])"
29914,"array([1.55781062, 3.00137979])"
29915,"array([1.46929982, 2.96567678])"
29916,"array([1.65293922, 2.86185109])"
29917,"array([1.57186152, 2.88998308])"
29918,"array([1.52875309, 2.95414084])"
29919,"array([1.42904959, 2.89981833])"
29920,"array([1.45000241, 3.01169606])"
29921,"array([1.53761473, 3.00863706])"
29922,"array([1.49356368, 3.02478731])"
29923,"array([1.53652893, 3.02310914])"
29924,"array([1.59584292, 3.06861046])"
29925,"array([1.46702617, 3.15047469])"
29926,"array([1.59947043, 3.00206806])"
29927,"array([1.39756614, 2.96369623])"
29928,"array([1.49753103, 2.99879194])"
29929,"array([1.51673254, 3.00279006])"
29930,"array([1.56387338, 2.9587467 ])"
29931,"array([1.52990593, 2.9423087 ])"
29932,"array([1.55557298, 2.97507363])"
29933,"array([1.47667224, 3.037638  ])"
29934,"array([1.54090747, 3.17134855])"
29935,"array([1.46167116, 3.01398066])"
29936,"array([1.52904862, 3.03062333])"
29937,"array([1.51292267, 2.95481922])"
29938,"array([1.47320121, 2.97552072])"
29939,"array([1.46149986, 3.03282805])"
29940,"array([1.56000779, 2.95613989])"
29941,"array([1.56358373, 2.96473385])"
29942,"array([1.49154805, 2.963119  ])"
29943,"array([1.51606923, 2.93389983])"
29944,"array([1.41613595, 2.9841056 ])"
29945,"array([1.37247809, 2.96663605])"
29946,"array([1.46921202, 3.00940748])"
29947,"array([1.39707924, 2.9441707 ])"
29948,"array([1.37233367, 2.93227643])"
29949,"array([1.41031302, 2.96564227])"
29950,"array([1.47823255, 3.09851608])"
29951,"array([1.54722176, 3.03089719])"
29952,"array([1.45105214, 3.05842642])"
29953,"array([1.4341275 , 2.97645509])"
29954,"array([1.44384615, 2.99267911])"
29955,"array([1.54278708, 3.08885241])"
29956,"array([1.38105734, 2.94671567])"
29957,"array([1.44179402, 3.11929047])"
29958,"array([1.44646973, 2.98975276])"
29959,"array([1.40690063, 2.98960333])"
29960,"array([1.38181487, 3.00324687])"
29961,"array([1.40048739, 2.9570353 ])"
29962,"array([1.06996992, 3.03957331])"
29963,"array([1.21470818, 3.11132757])"
29964,"array([1.28676667, 3.07860766])"
29965,"array([1.36089931, 3.06278808])"
29966,"array([1.05357927, 3.10503715])"
29967,"array([1.26176498, 3.09226528])"
29968,"array([1.32454637, 3.08820567])"
29969,"array([1.33170487, 3.08974423])"
29970,"array([1.35922133, 3.10428397])"
29971,"array([1.34414614, 3.14822625])"
29972,"array([1.08445345, 3.04879214])"
29973,"array([1.26162973, 2.96553501])"
29974,"array([1.08760223, 3.05350475])"
29975,"array([1.13496434, 3.04528687])"
29976,"array([1.37491494, 3.13896672])"
29977,"array([1.37450391, 3.10357955])"
29978,"array([1.50605649, 3.17984406])"
29979,"array([1.42354268, 3.15328696])"
29980,"array([1.26908035, 3.21136681])"
29981,"array([1.24776256, 3.21221495])"
29982,"array([1.37182992, 3.14384234])"
29983,"array([1.38450681, 3.09532064])"
29984,"array([1.41294688, 3.12314634])"
29985,"array([1.51624767, 3.16368366])"
29986,"array([1.45115993, 3.37329471])"
29987,"array([1.28274095, 3.21209534])"
29988,"array([1.39096918, 2.9882678 ])"
29989,"array([1.43595994, 2.98446142])"
29990,"array([1.61922677, 3.18337435])"
29991,"array([1.4969954 , 3.03813945])"
29992,"array([1.42690838, 3.02973945])"
29993,"array([1.43483171, 2.90643822])"
29994,"array([1.44497366, 3.05263337])"
29995,"array([1.46709067, 3.11086705])"
29996,"array([1.44219862, 3.06100872])"
29997,"array([1.46151578, 3.09120636])"
29998,"array([1.45481242, 3.11316818])"
29999,"array([1.46088279, 3.09574114])"
30000,"array([1.42275359, 3.05494073])"
30001,"array([1.47924141, 3.12673956])"
30002,"array([1.47206425, 3.11200365])"
30003,"array([1.47160022, 3.09733157])"
30004,"array([1.47181554, 3.12837706])"
30005,"array([1.44221267, 3.08928443])"
30006,"array([1.46346672, 3.12002487])"
30007,"array([1.49215557, 3.13141218])"
30008,"array([1.44894805, 3.06723739])"
30009,"array([1.47102895, 3.08639731])"
30010,"array([1.48288701, 3.10176472])"
30011,"array([1.44669997, 3.10275987])"
30012,"array([1.4699275 , 3.14384632])"
30013,"array([1.48984651, 3.16032738])"
30014,"array([1.43994822, 3.13605573])"
30015,"array([1.42967291, 3.03819045])"
30016,"array([1.53594552, 3.14869918])"
30017,"array([1.44047337, 3.07086959])"
30018,"array([1.52529951, 3.21589217])"
30019,"array([1.52678111, 3.19927832])"
30020,"array([1.42796701, 3.09011701])"
30021,"array([1.43771487, 3.06244197])"
30022,"array([1.45883337, 3.12382306])"
30023,"array([1.4135184 , 3.09507433])"
30024,"array([1.40790828, 3.01768799])"
30025,"array([1.40033838, 3.06211292])"
30026,"array([1.42259214, 3.02060146])"
30027,"array([1.43183847, 3.04556932])"
30028,"array([1.41350191, 3.04428393])"
30029,"array([1.43582363, 3.04305727])"
30030,"array([1.44902095, 3.04650324])"
30031,"array([1.40707882, 3.00071714])"
30032,"array([1.4112889 , 3.07683546])"
30033,"array([1.40004788, 3.06874206])"
30034,"array([1.44207119, 3.07461966])"
30035,"array([1.40369056, 3.02899132])"
30036,"array([1.44448676, 3.04235964])"
30037,"array([1.42194768, 3.10644607])"
30038,"array([1.41557468, 3.02954411])"
30039,"array([1.42289606, 3.04299377])"
30040,"array([1.55428723, 3.29635689])"
30041,"array([1.4127593 , 3.02193697])"
30042,"array([1.42617978, 2.93601059])"
30043,"array([1.48798819, 2.97754062])"
30044,"array([1.55385374, 3.28707877])"
30045,"array([1.40015723, 2.96031524])"
30046,"array([1.40283496, 2.95325711])"
30047,"array([1.58814971, 3.11290933])"
30048,"array([1.22033414, 3.05158153])"
30049,"array([1.35523716, 2.9460017 ])"
30050,"array([1.37787652, 3.04783009])"
30051,"array([1.43438776, 3.10275096])"
30052,"array([1.37160148, 2.99203939])"
30053,"array([1.4598954 , 3.06070676])"
30054,"array([1.51307777, 3.04093024])"
30055,"array([1.40889757, 3.11316186])"
30056,"array([1.39868117, 3.00030653])"
30057,"array([1.46309254, 3.05218761])"
30058,"array([1.47506929, 2.99875409])"
30059,"array([1.42412269, 2.96609224])"
30060,"array([1.50701951, 2.99825385])"
30061,"array([1.49545707, 3.20966235])"
30062,"array([1.56374591, 3.15277327])"
30063,"array([1.60527789, 3.42473038])"
30064,"array([1.4954821, 3.1911732])"
30065,"array([1.4249225 , 3.05853564])"
30066,"array([1.53709826, 3.27083527])"
30067,"array([1.42620423, 3.07901589])"
30068,"array([1.44848917, 3.24752508])"
30069,"array([1.43780805, 3.25514737])"
30070,"array([1.61647388, 3.42461191])"
30071,"array([1.44550292, 3.19873596])"
30072,"array([1.53059324, 3.42069928])"
30073,"array([1.34781095, 3.08027555])"
30074,"array([1.34661329, 3.06307528])"
30075,"array([1.41795083, 3.0658025 ])"
30076,"array([1.33259343, 3.02222202])"
30077,"array([1.36559042, 2.9808533 ])"
30078,"array([1.35719137, 2.96854154])"
30079,"array([1.31595981, 3.04644558])"
30080,"array([1.4545059 , 2.98079128])"
30081,"array([1.52012102, 3.1879861 ])"
30082,"array([1.39238991, 3.0883646 ])"
30083,"array([1.34901265, 3.09423194])"
30084,"array([1.40690696, 3.04890825])"
30085,"array([1.41499511, 3.16048042])"
30086,"array([1.31185897, 3.2091379 ])"
30087,"array([1.40420453, 2.97252253])"
30088,"array([1.43854852, 3.01719463])"
30089,"array([1.39135534, 2.96941572])"
30090,"array([1.391734  , 2.98326757])"
30091,"array([1.48085628, 3.09006228])"
30092,"array([1.4943034 , 3.20344482])"
30093,"array([1.59653714, 3.41401389])"
30094,"array([1.55320607, 3.31387154])"
30095,"array([1.49500412, 3.11473924])"
30096,"array([1.52291147, 3.16260032])"
30097,"array([1.46445828, 3.13964371])"
30098,"array([1.54569676, 3.37650244])"
30099,"array([1.48245749, 3.24030448])"
30100,"array([1.51182579, 3.24299002])"
30101,"array([1.56769136, 3.29896009])"
30102,"array([1.53091977, 3.25448067])"
30103,"array([1.51454782, 3.22830973])"
30104,"array([1.58137249, 3.29435497])"
30105,"array([1.58672469, 3.31557364])"
30106,"array([1.45492017, 3.08682147])"
30107,"array([1.53666805, 3.28526134])"
30108,"array([1.45596562, 3.21694934])"
30109,"array([1.45743756, 3.20163667])"
30110,"array([1.50734908, 3.3003189 ])"
30111,"array([1.56415897, 3.28974636])"
30112,"array([1.619794 , 3.4001485])"
30113,"array([1.46271141, 3.19922727])"
30114,"array([1.42727081, 3.10750597])"
30115,"array([1.47236361, 3.21360245])"
30116,"array([1.54248645, 3.35201122])"
30117,"array([1.58213859, 3.17494948])"
30118,"array([1.53755502, 3.23682919])"
30119,"array([1.53437071, 3.29623318])"
30120,"array([1.46885565, 3.18230929])"
30121,"array([1.54360343, 3.32047708])"
30122,"array([1.55099694, 3.24508636])"
30123,"array([1.48842862, 3.16754895])"
30124,"array([1.42392305, 3.10295909])"
30125,"array([1.39832199, 3.12136287])"
30126,"array([1.47779323, 3.14913859])"
30127,"array([1.58048628, 3.36672187])"
30128,"array([1.45186432, 3.19619058])"
30129,"array([1.54835668, 3.33407789])"
30130,"array([1.4067784 , 3.07261786])"
30131,"array([1.39709848, 3.08644951])"
30132,"array([1.62717055, 3.43702619])"
30133,"array([1.46218021, 3.12725842])"
30134,"array([1.41459304, 3.1304872 ])"
30135,"array([1.44164259, 3.12380474])"
30136,"array([1.44246166, 3.09379205])"
30137,"array([1.41001727, 3.13361478])"
30138,"array([1.50907133, 3.20342915])"
30139,"array([1.4759093 , 3.24342814])"
30140,"array([1.57681032, 3.30654179])"
30141,"array([1.41776422, 2.94960995])"
30142,"array([1.39990376, 2.94073345])"
30143,"array([1.65465133, 2.83432896])"
30144,"array([1.67860281, 2.9107641 ])"
30145,"array([1.49740914, 2.87553459])"
30146,"array([1.42268551, 2.9359163 ])"
30147,"array([1.38784671, 2.98517151])"
30148,"array([1.39454916, 2.98087033])"
30149,"array([1.41335661, 2.97284985])"
30150,"array([1.42435868, 3.08181697])"
30151,"array([1.38422554, 2.90992372])"
30152,"array([1.43173651, 2.94762102])"
30153,"array([1.38764317, 2.96889685])"
30154,"array([1.40101118, 2.9438806 ])"
30155,"array([1.43901475, 3.13079448])"
30156,"array([1.52895746, 3.16516693])"
30157,"array([1.5586483 , 3.18410947])"
30158,"array([1.49527709, 3.05496955])"
30159,"array([1.68803185, 3.33525915])"
30160,"array([1.54239789, 3.16504725])"
30161,"array([1.65112585, 3.31823321])"
30162,"array([1.50060577, 3.07714591])"
30163,"array([1.67505223, 3.31719793])"
30164,"array([1.59480064, 3.21240935])"
30165,"array([1.62397205, 3.24094171])"
30166,"array([1.54541146, 3.093114  ])"
30167,"array([1.52069736, 3.08312067])"
30168,"array([1.63998952, 3.32164675])"
30169,"array([1.61435529, 3.25238427])"
30170,"array([1.44190082, 3.00571166])"
30171,"array([1.66167752, 3.32202887])"
